6704,763672;
6723,293945;
5982,174316;
8621,863281;
9328,652344;
9245,654297;
9365,132813;
9369,914063;
9375,293945;
9363,866211;
9309,617188;
9164,582031;
9213,102539;
9049,536133;
9029,068359;
9104,554688;
9112,375;
9112,529297;
5014,432129;
2959,506104;
7849,306152;
9130,977539;
9224,550781;
9006,605469;
8944,891602;
8482,978516;
8573,991211;
8501,693359;
8430,798828;
7977,594238;
8183,804688;
8140,798828;
7871,620606;
7774,450195;
7779,735352;
7917,833496;
7409,978516;
7430,019531;
7106,52002;
7098,143066;
7152,449219;
6910,540527;
6930,438477;
6760,806152;
6787,582031;
6773,462402;
6132,379395;
6523,617188;
6709,691406;
6689,970215;
6675,980957;
6687,083008;
6722,350586;
6701,092285;
6565,265137;
6609,432617;
6616,145508;
6465,164063;
6463,967285;
6366,13916;
6001,58252;
6365,962891;
6413,257813;
6418,325195;
6416,205566;
6418,379395;
6413,331543;
6419,693359;
6417,611328;
6368,291504;
6347,064941;
6337,285645;
6346,438965;
6340,138184;
6348,458984;
5948,027832;
6215,187012;
6004,681641;
6059,484375;
6057,155762;
6000,967773;
5861,105957;
5854,219238;
5849,460449;
5857,512207;
5860,397461;
5856,936035;
5993,370117;
6108,975098;
6101,396484;
6144,074707;
6171,831543;
6103,64209;
6088,675781;
6045,663086;
6035,788574;
6020,547363;
5962,529785;
5958,703613;
5961,553711;
5962,791016;
5961,301758;
5962,577148;
5958,945801;
5962,397461;
5958,141602;
5906,039551;
5893,462891;
5884,017578;
5515,145508;
5781,27832;
5822,740723;
5557,156738;
5647,324219;
5637,268066;
5619,701172;
5616,755859;
5621,736816;
5615,958496;
5614,676758;
5616,611816;
5624,541992;
5561,316406;
5490,153809;
5454,160645;
5446,338379;
5449,993164;
5443,960938;
5455,708984;
5462,049805;
5507,029297;
5405,344238;
5445,142578;
5435,602051;
5377,718262;
5373,94043;
5381,783203;
5329,386231;
5254,52002;
5281,647949;
5330,49707;
5163,650879;
5211,445801;
5209,677246;
5210,290527;
5211,059082;
5207,939941;
5211,913086;
5149,178223;
5124,983398;
5132,072266;
5129,677246;
5131,425293;
4800,977051;
4873,28418;
5010,897461;
5008,043457;
5013,763184;
5011,520996;
5004,304199;
4892,807617;
4893,660645;
4890,083984;
4892,060059;
4877,539063;
4891,802246;
4893,65332;
4846,424805;
4763,741211;
4766,292481;
4768,034668;
4847,09082;
4887,93457;
4962,214356;
4960,033691;
4948,629883;
4884,823731;
4886,396973;
4883,429688;
4883,731934;
4883,475586;
4890,878418;
4885,984375;
4890,177246;
4880,710938;
4885,648438;
4882,259277;
4886,413574;
4881,437988;
4941,081055;
4956,775879;
5019,082031;
5035,242676;
5103,112793;
5048,009766;
5058,585449;
5097,824707;
5105,574219;
5108,427734;
5104,86084;
5110,040527;
5108,661621;
5074,9375;
5032,22168;
5028,488281;
5037,522461;
4759,302246;
4936,975586;
4965,846191;
4659,33252;
4769,674805;
4867,323242;
4858,72168;
4814,337402;
4808,529785;
4804,013184;
4821,433594;
4827,686523;
4878,489258;
4814,929199;
4714,628418;
4721,294434;
4742,032715;
4858,644531;
4710,855957;
4634,742676;
4650,255859;
4648,71582;
4648,346191;
4690,319824;
4716,196777;
4705,143555;
4720,756836;
4721,21582;
4700,955566;
4713,677734;
4707,155762;
4708,606445;
4643,106445;
4565,259766;
4567,585449;
4563,476074;
4578,047852;
4636,931641;
4617,695313;
4471,978516;
4547,561523;
4618,696289;
4579,592285;
4520,245606;
4488,403809;
4500,497559;
4515,991699;
4520,609375;
4477,275879;
4445,987793;
4443,799805;
4450,79541;
4439,192383;
4447,979981;
4443,494629;
4364,096191;
4372,374023;
4374,791016;
4324,133789;
4303,396484;
4332,84668;
4279,554688;
4277,46875;
4279,555176;
4275,767578;
4272,373047;
4277,913086;
4272,317383;
4219,326172;
4150,64502;
4153,141113;
4144,222656;
4152,397949;
4213,381836;
4204,853027;
4154,942871;
4142,58252;
4167,494629;
4146,893066;
4108,300293;
4139,697754;
4200,922852;
4204,700195;
4075,831299;
4086,033691;
4083,781982;
4084,292725;
4085,682617;
4077,594238;
4088,827881;
4084,487305;
4080,587647;
4079,963135;
4084,860352;
4083,94751;
4080,867188;
4087,940674;
4080,714111;
4091,463379;
4072,864502;
4080,999023;
4088,224854;
4084,750488;
4080,406738;
4082,050049;
4002,042481;
4011,195068;
3993,261475;
4010,30957;
4006,111084;
4017,974365;
4012,839356;
4009,199463;
3931,431641;
3931,095703;
3941,866455;
3932,05835;
3937,02124;
3935,5;
3941,552734;
3928,326416;
3929,261231;
3926,761719;
3943,45874;
3937,531982;
3922,026367;
3941,012207;
3943,65625;
3945,956055;
3920,373047;
3913,220947;
3869,016113;
3862,248779;
3866,796387;
3868,463135;
3857,492676;
3857,317627;
3864,789063;
3797,336182;
3822,22583;
3753,869629;
3730,451172;
3741,800781;
3724,601318;
3753,389648;
3849,446289;
3836,983154;
3863,07959;
3963,814453;
3976,504883;
4091,128174;
4105,331543;
4109,384766;
4107,104981;
4113,844238;
4156,570801;
4171,083008;
4130,622559;
4150,571777;
4153,519531;
4093,650879;
4076,3396;
4087,56543;
4079,650147;
4082,668213;
4078,355225;
4078,13794;
4102,877441;
4150,722168;
4209,264648;
4352,777344;
4394,430176;
4440,410645;
4437,236328;
4435,541016;
4382,677246;
4240,827637;
4309,844238;
4298,149902;
4298,231445;
4300,236328;
4305,833008;
4288,670898;
4299,717773;
4294,086426;
4293,645508;
4305,632813;
4301,062988;
4302,277832;
4297,594238;
4288,042481;
4301,721191;
4302,612305;
4305,9375;
4310,298828;
4296,833008;
4302,458496;
4299,706055;
4251,164551;
4087,436768;
4003,225098;
4053,680176;
4081,272461;
4060,660156;
4074,986816;
4087,311279;
4077,140381;
4029,847656;
4042,504395;
4028,208008;
4036,225098;
4030,412842;
4033,903076;
4025,927979;
4040,265869;
4023,868897;
4077,971924;
4080,575195;
4071,250244;
4072,468262;
4070,998291;
4033,183594;
4033,465088;
4044,677979;
4035,291992;
4015,756836;
4039,615479;
4036,674805;
4031,845703;
4041,932129;
4037,777344;
4035,651367;
4034,42627;
4032,779785;
4042,549561;
4046,240479;
4108,594238;
4096,297852;
4105,383301;
4212,168457;
4231,409668;
4232,029297;
4230,172852;
4230,68457;
4234,668457;
4222,314453;
4234,419922;
4236,577148;
4233,626465;
4229,287109;
4232,390625;
4245,333984;
4302,143066;
4281,570801;
4281,060547;
4285,411133;
4279,132813;
4277,711426;
4286,933594;
4278,30957;
4290,607422;
4275,096191;
4279,382813;
4146,458008;
4150,358398;
4178,39209;
4132,531738;
4083,174316;
4071,835449;
4075,843506;
4078,948486;
4072,206055;
4075,635986;
4084,23999;
4046,523682;
4082,610352;
4079,20044;
4078,933838;
4079,956787;
4080,233887;
4087,716553;
4079,519043;
4084,987793;
4079,300049;
4087,719238;
4080,945557;
4084,133789;
4084,398193;
4088,02124;
4085,179443;
4074,253906;
4084,99292;
4084,095459;
4070,579834;
4076,351563;
4070,683106;
3935,328125;
3983,973633;
4025,790039;
3984,739502;
3987,196289;
3989,248047;
3986,613037;
3978,73169;
3979,618897;
3911,758301;
3960,506104;
3959,042481;
3960,765137;
3957,640137;
3972,131592;
3956,865967;
3710,692627;
3884,599121;
3887,32666;
3909,831299;
3889,958984;
3883,567383;
3873,418945;
3890,452637;
3880,688965;
3887,662598;
3880,986084;
3881,141113;
3891,31665;
3888,784912;
3881,55957;
3636,216309;
3787,186768;
3786,810303;
3791,141113;
3790,576172;
3786,879639;
3724,769043;
3762,015137;
3754,776367;
3750,133057;
3762,332764;
3766,398926;
3753,198731;
3765,971191;
3754,922363;
3755,924805;
3667,907471;
3674,963867;
3666,280029;
3669,052734;
3687,800781;
3740,152588;
3727,46875;
3697,571045;
3666,930664;
3663,430908;
3664,066162;
3692,583252;
938,8163452;
0;
0;
0;
0;
0;
172,7240295;
2764,297119;
3126,827148;
4314,986816;
4818,748535;
4984,726563;
4827,283203;
4611,223145;
1570,824585;
54,6982269;
2548,570557;
4295,759277;
4299,212891;
4301,608887;
4305,856445;
4291,798828;
4304,674316;
4294,726563;
4303,271973;
4301,873535;
4297,990723;
4297,178711;
4304,593262;
4300,105957;
4307,60791;
4305,163086;
4302,374023;
4300,878906;
4309,286621;
4304,89502;
4202,865723;
4132,436035;
4148,956543;
4146,396973;
4157,750977;
4164,20166;
4201,966797;
4196,056152;
4214,473633;
4241,14209;
4326,752441;
4397,165527;
4450,359863;
4442,449219;
4387,062012;
4365,664063;
4433,133301;
4496,986816;
4559,671387;
4566,541504;
4568,986816;
4567,943359;
4569,275391;
4568,625488;
4566,044434;
4565,190918;
4563,244629;
4562,32666;
4569,404297;
4567,300781;
4566,304688;
4570,903809;
4569,669922;
4552,101563;
4446,03418;
4289,990723;
4223,579102;
4219,900391;
4227,019531;
4206,120117;
4154,200195;
4162,157715;
4147,220215;
4147,044922;
4127,463379;
4035,118408;
4025,261719;
4031,883057;
4036,975586;
4043,769287;
4105,85791;
4102,697754;
4033,482422;
4028,828369;
4034,564453;
4036,644531;
3985,223877;
3907,320801;
3909,966309;
3909,59668;
3909,976074;
3908,300537;
3899,490967;
4016,279297;
3981,995361;
4196,075684;
4583,931641;
4864,67041;
5026,944336;
4511,500488;
4692,845215;
4631,466309;
4639,658203;
4624,833008;
4867,040039;
4883,323242;
4882,444336;
4888,106934;
4881,004883;
4860,085938;
4808,848145;
4804,459473;
4873,751953;
4885,088379;
4881,79541;
4883,356445;
4876,765625;
5179,679199;
5392,375488;
5654,359375;
5817,085938;
5804,674316;
5837,429688;
5897,862793;
5924,783203;
5928,757324;
5929,156738;
5923,222168;
5445,947754;
5739,414551;
5735,691895;
5357,185547;
5446,791016;
5351,931641;
5330,921387;
5316,67334;
5208,206055;
5135,941895;
5134,915527;
5055,975098;
5009,314453;
4874,492188;
4811,498535;
4671,654297;
4712,26709;
4704,160645;
4683,449707;
4578,783691;
4532,327637;
4457,046387;
4458,776367;
4453,917481;
4447,493164;
4293,201172;
4316,099121;
4316,736816;
4325,275879;
4348,043457;
4439,45459;
4440,344238;
1925,29895;
0;
0;
2945,949707;
4104,630859;
4367,012207;
4277,748535;
4283,510742;
4278,424316;
4261,615234;
4179,393066;
4249,4375;
4295,205566;
2872,36084;
470,0114746;
4219,665039;
4269,98877;
4330,520996;
3464,820068;
326,5739441;
4861,729004;
5113,168457;
5135,667481;
5232,544434;
5121,986816;
5065,741211;
4952,398438;
4861,631836;
4825,03418;
4724,002441;
4709,900879;
4623,337402;
4612,887695;
4620,008301;
4617,345703;
4611,555176;
4514,043945;
4621,682129;
4621,571777;
4716,974609;
4910,475098;
4903,041992;
4915,513672;
4917,496094;
4915,029785;
4920,510742;
4913,871094;
4938,548828;
4991,477051;
4996,415039;
4986,838867;
4995,933594;
4988,699219;
4991,347168;
4993,078613;
4988,953125;
4996,207031;
4996,075684;
4675,647461;
4811,913086;
4818,743652;
4810,186523;
4859,067871;
4863,375977;
4679,814453;
4580,410645;
4746,64209;
4754,283691;
4745,55127;
4712,346191;
4686,663086;
4676,01416;
4670,885254;
4643,421875;
4602,546875;
4654,1875;
4675,095215;
4681,058594;
4684,460449;
4663,73584;
4677,105957;
4681,332031;
4637,894531;
4592,206055;
4595,041016;
4597,845703;
1105,553101;
0;
2801,323731;
1825,320435;
3409,522461;
4513,060547;
4511,518555;
4516,374023;
4513,085449;
4516,250977;
4500,739258;
4486,991211;
4510,776856;
4502,489258;
4489,44043;
4499,638184;
4501,543457;
4497,774414;
4484,744141;
4491,805664;
4495,954102;
4507,348633;
4489,878906;
4504,022461;
4754,435059;
5433,14502;
6074,46582;
6069,084473;
6087,582031;
6045,839356;
5830,302246;
5645,820313;
5575,975586;
5430,992188;
5337,125;
5327,836914;
5320,398438;
5389,310547;
5644,336914;
6015,549805;
6121,944336;
6245,999023;
6248,805664;
6178,807617;
6168,868164;
6039,381836;
6037,437988;
6057,852539;
6238,163574;
6361,203613;
6365,661621;
6373,322754;
6428,82959;
6612,333008;
6632,064941;
6667,593262;
6654,51709;
6705,865234;
6707,817383;
6706,961914;
6710,728027;
6443,340332;
6568,258301;
6549,356445;
6539,07666;
6496,381348;
6486,714356;
6392,461914;
6335,150879;
6351,724121;
6307,274414;
6080,383301;
6080,585449;
6077,158203;
6081,905762;
6083,353516;
6027,146973;
5953,616699;
5957,172363;
5832,097168;
5766,063965;
5812,113281;
5793,071777;
5727,223633;
5718,339356;
5684,532715;
5647,772949;
5614,391602;
5551,758789;
5553,848633;
5524,842285;
5469,535645;
5395,044434;
5532,338379;
5522,061035;
5516,734863;
5449,904785;
5399,876953;
5424,945313;
5363,334961;
5348,479492;
5352,877441;
5231,849609;
5241,286133;
5228,089356;
5232,557129;
5230,431641;
5170,760742;
5164,29834;
5126,984375;
5163,353027;
5002,40625;
4991,664551;
4987,658203;
4992,36377;
4980,43457;
4990,62793;
4992,855957;
4981,987793;
4995,8125;
4992,553223;
4987,416992;
4661,544922;
4825,244141;
4859,57666;
4869,243164;
4861,237793;
4833,901367;
4749,81543;
4815,777344;
4820,26709;
4806,64209;
4823,865234;
4818,490234;
4811,320313;
4821,933106;
4809,401856;
4812,336914;
4800,844238;
4754,745117;
4733,346191;
4747,242188;
4742,640625;
4721,574707;
4744,89209;
4653,322754;
4624,270508;
4625,818359;
4617,17041;
4638,65625;
4679,584473;
4672,010254;
4670,361816;
4667,298828;
4677,510254;
4718,81543;
4743,278809;
4743,969727;
4754,47168;
4746,562012;
4726,936035;
4683,617188;
4664,616699;
4670,736328;
4686,383789;
4656,943848;
4665,493652;
4594,264648;
4591,231445;
4603,824219;
4596,27832;
4601,589844;
4591,513184;
4609,196777;
4600,481934;
4606,231934;
4606,759277;
4598,489746;
4598,710449;
4650,915039;
4700,497559;
4704,289063;
4682,474121;
4758,726563;
4849,742188;
4855,064453;
4861,391113;
4951,185547;
5030,547363;
5109,971191;
5116,347656;
5077,727539;
4360,76416;
3542,138672;
4519,280762;
5245,150391;
5679,245117;
5784,118164;
6239,149414;
6790,450195;
7023,145996;
7024,030762;
7028,150391;
7030,183594;
7029,149414;
7038,197266;
7024,879883;
7024,673828;
7038,229981;
7025,708496;
6992,921875;
6918,426758;
6863,880371;
6799,213379;
6801,996094;
6800,265625;
6803,405273;
6812,147461;
6796,144043;
6695,916016;
6680,755859;
6683,081543;
6620,911133;
6562,490723;
6556,878418;
6553,726563;
6441,761719;
6448,162109;
6436,251465;
6388,864258;
6321,4375;
6325,199707;
6319,092285;
6250,365234;
6274,388672;
6286,653809;
6272,939941;
6167,239258;
6144,474609;
6155,716309;
6118,127441;
6073,473633;
6021,913574;
6009,86084;
6006,643066;
5992,623535;
5958,403809;
5795,259277;
5950,842773;
5536,208496;
5767,086426;
5795,413574;
5791,015625;
5798,394043;
5781,401856;
5713,45459;
5714,080078;
5696,615234;
5597,567383;
5605,227051;
5645,574219;
5649,231445;
5636,394531;
5639,82666;
5641,263184;
5581,632813;
5570,634277;
5582,52832;
5575,970215;
5576,549805;
5577,226563;
5587,484863;
5619,386231;
5652,428711;
5641,891602;
5709,223633;
5789,150879;
5845,841309;
6000,050293;
6242,470215;
6471,875;
6571,303711;
6868,911621;
6980,762695;
7035,85791;
7030,172363;
7024,971191;
6851,818359;
7540,150879;
8007,014648;
8047,203125;
8345,986328;
8488,333984;
8625,353516;
8736,767578;
8919,456055;
9192,944336;
9434,646484;
9608,151367;
9696,210938;
9921,267578;
10161,78418;
10339,22949;
10387,47168;
10407,10059;
10632,15625;
11221,75879;
11574,06543;
11585,24121;
11575,66504;
11392,72852;
11345,21094;
11354,88574;
11252,5166;
10921,52148;
11087,24805;
11105,49512;
11118,37598;
11111,76074;
11063,51953;
11009,52637;
10991,40527;
10934,58398;
10753,75586;
10748,58887;
10773,62793;
10752,96777;
10685,99121;
10636,3418;
10389,48926;
10382,74902;
10419,3418;
10395,34668;
10386,13574;
10140,23047;
10141,12109;
10159,80371;
10058,05957;
10056,46582;
10048,29102;
10025,58496;
9923,5625;
9939,725586;
9781,421875;
9766,015625;
9752,373047;
9768,770508;
9755,661133;
9764,078125;
9392,09375;
9318,297852;
9215,34082;
9185,902344;
9212,896484;
9277,672852;
9312,976563;
9338,760742;
9336,323242;
9343,527344;
9141,168945;
9201,092773;
9189,925781;
9203,394531;
7251,302734;
7039,398926;
7044,321777;
7042,07959;
7031,611328;
7043,244629;
7040,45166;
7026,146484;
7033,442871;
7033,260254;
7035,673828;
7025,499512;
7032,34082;
7030,564941;
7034,882324;
7036,435059;
7031,053223;
7031,939453;
565,2269897;
0;
0;
0;
0;
775,1405029;
7033,230957;
7034,4375;
7029,745117;
7031,720703;
7037,699707;
7033,386231;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
0;
0;
0,0013172;
0;
0;
0;
0;
0;
0;
3609,226318;
7052,570313;
7050,905762;
7043,268066;
7044,943359;
7044,616699;
7037,045898;
7023,288574;
7026,775391;
7030,120117;
7042,288574;
7043,857422;
7043,505859;
7046,937012;
7041,70459;
7043,703125;
7040,90918;
7043,834473;
7044,538086;
7028,993164;
7039,253906;
7045,446777;
7033,405762;
7047,647949;
7046,168945;
7050,737793;
7033,978516;
7049,867188;
7048,611328;
7036,06543;
7040,354004;
7042,898438;
7032,82666;
7037,459961;
7041,203125;
7030,365723;
7034,354004;
7031,658203;
7031,01416;
7038,086426;
7036,413086;
7030,048828;
7028,384766;
7023,875488;
7033,511231;
7032,21875;
7026,461426;
7028,045898;
7030,441406;
7033,769531;
7041,192871;
7050,902832;
7045,709961;
7039,15332;
7044,586914;
6271,008301;
5761,760742;
7034,46582;
7018,373535;
7023,858398;
7031,334961;
3666,180176;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
0;
4474,00293;
6603,395996;
6455,759766;
6997,74707;
7031,675781;
7038,542969;
7031,243652;
7035,345703;
7039,338379;
7030,739258;
7025,313965;
7031,269043;
7042,814941;
7017,292481;
7014,219727;
7172,652832;
7288,431641;
7281,774902;
7302,099609;
7303,321289;
7290,330078;
7298,424805;
7316,277832;
7220,46582;
6937,317383;
7166,009277;
7189,179199;
7162,978027;
7091,807617;
7102,735352;
7099,428711;
7090,095215;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
7122,281738;
7122,665039;
7126,202148;
7134,404785;
7122,078125;
7139,190918;
7145,115234;
7069,939941;
7136,476074;
6680,303711;
1793,393433;
1354,064209;
5932,211914;
7204,530273;
7178,921875;
6859,684082;
6911,041992;
6929,789063;
6923,9375;
6928,943848;
6932,589844;
6928,445313;
6927,128906;
6912,880859;
6929,767578;
6860,368652;
6791,535156;
6676,388184;
6878,630371;
6890,615723;
6877,624512;
6879,186523;
6889,104004;
6883,09082;
6932,106445;
6905,63916;
6811,334961;
6801,166016;
6799,842773;
6846,656738;
6847,033203;
6807,017578;
6785,795898;
6801,907715;
6808,645996;
6770,471191;
6669,666504;
6684,405762;
6685,910645;
6684,996094;
6676,177246;
6498,609375;
6613,838867;
6637,877441;
6633,263672;
6632,471191;
6564,829102;
6491,629395;
6493,025391;
6491,578125;
6492,093262;
6480,450684;
6484,410645;
6489,562012;
6455,524414;
6322,318359;
6334,644531;
6385,503906;
6384,405762;
6388,278809;
6389,023926;
6394,960938;
6328,230957;
6296,330566;
6276,678223;
6259,133301;
6324,523438;
6342,662598;
6369,646484;
6322,693359;
6321,998047;
6319,581543;
6318,238281;
6322,560547;
6301,731934;
6248,635742;
6236,728027;
6148,886231;
6140,647461;
6152,564453;
6132,042969;
6080,238281;
6150,481934;
6123,755859;
6141,065918;
6198,407227;
6192,532715;
6191,007813;
6194,782227;
6210,924805;
6275,187012;
6264,245117;
6272,478027;
6482,523438;
6810,743652;
6796,262695;
6805,865723;
6888,353516;
7031,234863;
7036,556641;
6971,297852;
7186,443848;
7219,430664;
7248,050293;
7170,59668;
7163,671875;
7187,314453;
7213,898438;
7286,999023;
7324,030762;
7827,900879;
8112,502441;
8335,004883;
8504,436523;
8556,925781;
8735,30957;
8860,692383;
8985,917969;
9136,462891;
9207,25;
9209,612305;
9154,992188;
9108,725586;
9028,902344;
9029,668945;
9045,40918;
8574,983398;
8746,094727;
8659,274414;
8704,420898;
8697,810547;
8714,725586;
8791,296875;
8845,015625;
8887,985352;
8969,493164;
9141,540039;
9316,5;
8950,488281;
9137,921875;
9113,047852;
9281,410156;
9444,415039;
9512,503906;
9675,706055;
9756,813477;
9859,99707;
9873,605469;
10008,52051;
10197,75488;
10229,91504;
10233,36816;
10239,2373;
10302,88574;
10515,69434;
10527,58887;
10532,29395;
10547,62207;
10852,47461;
10869,12988;
10980,94336;
11354,30566;
11827,40332;
12213,8623;
12163,91602;
12031,64844;
12439,5459;
12530,60645;
12533,04199;
12711,93066;
12902,36328;
13459,10059;
13913,85938;
13911,79785;
13896,86719;
13906,33203;
13878,16699;
13867,95996;
13908,23047;
13884,37988;
13896,91602;
13904,90039;
13886,20703;
13899,21777;
13883,92383;
13906,36035;
13892,38379;
13910,92285;
13864,98145;
13876,66309;
13881,54297;
13919,43848;
13902,05371;
13928,79102;
13909,52051;
13893,67285;
13911,29199;
13905,78516;
13922,05664;
13916,63086;
13905,72461;
13909,7832;
13916,88477;
13910,22559;
13914,74414;
13924,87793;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
7648,255371;
7651,015137;
7654,838867;
7637,297852;
7603,255371;
7555,758789;
7573,464356;
7594,895508;
7581,844238;
7591,932617;
7608,341797;
7593,866699;
7593,424805;
7589,702637;
7585,058106;
7596,14209;
7607,634277;
7614,460449;
7588,629395;
7597,014648;
7606,265625;
7602,585938;
7605,64502;
7595,866699;
7589,265625;
7590,545898;
7600,225586;
7580,020996;
7510,827637;
6757,206055;
7214,483887;
7275,026367;
7332,330078;
7221,409668;
7223,306152;
7207,326172;
7214,539063;
7180,065918;
7218,628418;
7105,910156;
7190,697754;
6820,003418;
6897,381348;
6864,513184;
6627,13916;
6561,307129;
6532,147949;
6692,681152;
6844,333496;
6855,882324;
6830,444336;
6833,900879;
6849,306152;
6641,398926;
6982,812988;
6977,37207;
6565,241211;
6762,243652;
6782,971191;
6791,32666;
6794,496094;
6796,582031;
6886,788574;
6978,408203;
7024,30957;
7023,67041;
8725,822266;
9995,253906;
12924,91406;
13890,38086;
13860,16113;
13898,63477;
13877,92871;
13895,12305;
13895,74805;
13888,1123;
13909,81543;
13885,03516;
13906,12402;
13882,53223;
12853,37012;
10817,36523;
11521,6748;
12600,21582;
13151,11914;
13188,33691;
13054,26465;
12941,76074;
12831,92383;
12625,52148;
12504,54004;
12480,79883;
12343,11523;
12167,17285;
12164,09375;
11998,47949;
5782,046875;
3121,39209;
9789,946289;
13867,70313;
13888,50488;
13904,55078;
13885,11426;
13869,67383;
13909,34668;
13896,43262;
13903,63965;
13907,16699;
13894,74121;
13907,83691;
13902,24609;
13887,73828;
13904,08789;
13894,58887;
13894,30273;
13899,52441;
13904,39258;
13918,53125;
13902,40723;
13419,91113;
13347,58398;
13299,51953;
13067,44141;
12850,97461;
12331,47168;
12026,44141;
10961,58105;
9975,143555;
10051,23438;
10338,93164;
10400,37988;
10256,53516;
10108,22754;
10114,84375;
10027,84473;
9959,258789;
9917,695313;
9254,47168;
9520,759766;
9368,055664;
9035,898438;
9199,96582;
9193,831055;
9195,03125;
9160,557617;
8372,669922;
8625,225586;
8606,848633;
8604,46582;
8619,201172;
8609,134766;
8606,916992;
8589,919922;
8591,305664;
8595,395508;
8474,378906;
8336,151367;
8348,647461;
8346,321289;
8305,24707;
8211,363281;
8198,624023;
8110,082031;
8206,950195;
7541,632324;
7777,744629;
7765,648438;
8047,30127;
8203,753906;
8187,769531;
8311,027344;
229,4996796;
0;
0;
51,147377;
7003,211426;
8247,400391;
8345,092773;
8759,729492;
8960,073242;
8953,709961;
8949,475586;
8954,355469;
9078,847656;
9317,337891;
9365,515625;
9366,160156;
9376,09375;
9332,071289;
9258,856445;
9210,271484;
9231,609375;
9348,208984;
9574,506836;
10575,04102;
12914,65137;
13906,12988;
13937,93066;
13776,16211;
10927,42773;
9819,101563;
4377,140137;
1459,534302;
1760,994995;
2210,234863;
2266,56958;
2275,425293;
2239,089844;
2194,593018;
6767,456055;
13887,22461;
13913,58984;
13906,23145;
13911,08789;
13917,64648;
13923,24902;
13888,40234;
13920,46777;
13886,60742;
13908,4043;
13899,2041;
13887,14453;
13890,19824;
13759,46973;
13623,63086;
13209,9082;
13247,69336;
13251,37109;
13067,67871;
12957,89551;
12429,66211;
12498,1084;
12303,09863;
12178,82227;
11904,84863;
11602,68555;
11566,25977;
11560,96973;
11551,8252;
11467,03223;
11105,61719;
10842,28125;
10764,6123;
10739,73828;
10414,74414;
9552,209961;
10564,30371;
10789,28613;
10784,97656;
11264,52441;
11343,67969;
11753,57617;
12034,26563;
12585,23633;
12958,30664;
12959,52637;
12977,04883;
12951,72266;
12963,66699;
12975,05566;
12972,46973;
12973,01953;
12963,32031;
12989,77051;
12909,6123;
12763,66992;
12726,42285;
12754,5127;
12607,78613;
12520,58984;
12509,27148;
12417,05957;
12278,5498;
12160,93848;
12055,53906;
11978,49707;
11820,32324;
11814,20801;
11278,60254;
11566,75098;
11236,62598;
11147,92188;
11144,45605;
10945,85352;
10828,36523;
10822,77246;
10784,1123;
10588,45996;
10500,25391;
10507,87305;
10514,04297;
10509,90918;
10417,63086;
10300,79492;
10253,97656;
10244,01758;
10169,20996;
10140,54688;
9650,754883;
9764,436523;
9694,672852;
9679,395508;
9591,882813;
9593,020508;
9541,011719;
9271,269531;
9221,567383;
9311,97168;
9330,819336;
9346,842773;
9171,066406;
8978,745117;
8960,40625;
9001,092773;
9021,522461;
8961,244141;
8984,047852;
8951,089844;
8883,688477;
8753,729492;
8733,113281;
8821,025391;
9041,032227;
9081,367188;
9020,353516;
8994,308594;
9063,506836;
9093,805664;
9083,085938;
9089,599609;
9013,924805;
9005,759766;
8950,020508;
8942,709961;
8842,385742;
8781,964844;
8802,170898;
8795,108398;
8794,756836;
8801,702148;
8779,59082;
8791,800781;
8724,319336;
8706,250977;
8605,584961;
8508,777344;
8476,938477;
8444,37207;
8437,324219;
8440,869141;
8436,108398;
8438,674805;
8424,897461;
8426,311523;
8442,431641;
8436,205078;
8447,264648;
8431,373047;
8433,891602;
8458,363281;
8492,245117;
8478,773438;
8468,328125;
8496,461914;
8495,704102;
8471,417969;
8494,140625;
8476,425781;
8472,051758;
8498,382813;
9410,639648;
11076,61816;
11641,78906;
11316,56641;
8561,517578;
7436,010254;
7387,009277;
7930,850098;
7604,432617;
6750,243164;
6782,617188;
6892,383789;
6393,465332;
6327,511231;
6315,024902;
5970,115234;
5775,345703;
5679,15332;
5620,17041;
5519,694336;
5435,717773;
2059,544434;
0;
0;
0;
91,9277191;
8594,051758;
13428,34375;
13921,79004;
13921,0918;
13912,78418;
13917,2998;
13922,83691;
13902,94336;
13919,87402;
13918,97852;
13922,93945;
13909,8916;
13932,26855;
13915,55469;
13910,85645;
13913,93945;
13917,91211;
12913,67871;
12117,29199;
11009,19336;
